Attack Rate (per 1000),CFR (%),Cases,Date,Deaths,Governorate
4.6385000000000005,0.06,3336,2017-08-23,4,Marib
4.6385000000000005,0.06,3336,2017-08-24,4,Marib
4.628,0.12,4218,2017-09-18,5,Sa'ada
4.609,0.15,5980,2017-08-16,18,Al Jawf
4.6,1.3,14088,2017-06-21,178,Ibb
4.6,0.9,9815,2017-06-21,86,Dhamar
4.6,0.3,30794,2017-07-01,177,Al Hudaydah
4.562,0.06,3281,2017-08-21,4,Marib
4.56,1.1,6977,2017-05-30,76,Amran
4.55,0.6,3428,2017-06-07,19,Al Dhale'e
4.53,0.8,2771,2017-06-14,21,Abyan
4.508500000000001,0.155,5850,2017-08-15,18,Al Jawf
4.5,0.3,30025,2017-06-30,172,Al Hudaydah
4.5,0.7,13532,2017-06-19,99,Taizz
4.5,1.3,13865,2017-06-20,174,Ibb
4.487,0.12,4090,2017-09-17,5,Sa'ada
4.4510000000000005,0.06,3201,2017-08-20,4,Marib
4.44,1.0,9864,2017-06-04,102,Hajjah
4.4,1.3,13383,2017-06-19,171,Ibb
4.4,0.9,9340,2017-06-20,85,Dhamar
4.4,0.3,4591,2017-07-25,16,Lahj
4.4,0.3,4579,2017-07-22,16,Lahj
4.4,0.3,4583,2017-07-23,16,Lahj
4.4,0.3,4591,2017-07-24,16,Lahj
4.3925,0.065,3159,2017-08-19,4,Marib
4.38,0.8,2675,2017-06-13,21,Abyan
4.351,0.13,3966,2017-09-16,5,Sa'ada
4.35,0.7,13194,2017-06-18,92,Taizz
4.35,0.3,29089,2017-06-29,169,Al Hudaydah
4.3495,0.065,3128,2017-08-18,4,Marib
4.32,0.15,5606,2017-08-13,18,Al Jawf
4.3075,0.065,3098,2017-08-17,4,Marib
4.3,0.4,4553,2017-07-19,16,Lahj
4.3,0.4,4545,2017-07-17,16,Lahj
4.3,0.3,4575,2017-07-21,16,Lahj
4.3,0.4,4540,2017-07-16,16,Lahj
4.3,0.4,4570,2017-07-20,16,Lahj
4.3,0.4,4540,2017-07-15,16,Lahj
4.3,0.4,4536,2017-07-14,16,Lahj
4.3,0.9,5383,2017-05-27,46,Sana'a
4.3,0.4,4553,2017-07-18,16,Lahj
4.27,0.8,2611,2017-06-12,21,Abyan
4.25,0.3,28423,2017-06-28,164,Al Hudaydah
4.248,0.13,3872,2017-09-15,5,Sa'ada
4.24,1.7,2688,2017-06-17,45,Raymah
4.2395,0.065,3049,2017-08-16,4,Marib
4.2005,0.065,3021,2017-08-15,4,Marib
4.2,0.9,8902,2017-06-19,84,Dhamar
4.19,1.3,12832,2017-06-18,163,Ibb
4.17,0.7,12655,2017-06-17,91,Taizz
4.15,0.3,27821,2017-06-27,164,Al Hudaydah
4.148,0.13,3781,2017-09-14,5,Sa'ada
4.14,0.3,13700,2017-05-30,36,Amanat Al Asimah
4.07,1.5,3033,2017-05-30,44,Dhamar
4.065,0.05,2923,2017-08-13,4,Marib
4.06,0.8,2480,2017-06-10,21,Abyan
4.0360000000000005,0.14,3679,2017-09-13,5,Sa'ada
4.02,1.6,2546,2017-06-14,42,Raymah
4.0,1.0,8489,2017-06-18,81,Dhamar
4.0,0.3,26893,2017-06-26,160,Al Hudaydah
3.9389999999999996,0.14,3590,2017-09-12,5,Sa'ada
3.9330000000000003,0.045,1168,2017-12-17,1,Al Maharah
3.9330000000000003,0.045,1168,2018-01-07,1,Al Maharah
3.9330000000000003,0.045,1168,2018-01-14,1,Al Maharah
3.9330000000000003,0.0,1168,2018-01-21,1,Al Maharah
3.9330000000000003,0.045,1168,2018-01-28,1,Al Maharah
3.9330000000000003,0.045,1168,2018-02-04,1,Al Maharah
3.9330000000000003,0.045,1168,2018-02-11,1,Al Maharah
3.9330000000000003,0.045,1168,2018-02-18,1,Al Maharah
3.9330000000000003,0.045,1168,2017-12-31,1,Al Maharah
3.93,0.045,1167,2017-11-26,1,Al Maharah
3.9265,0.045,1166,2017-11-19,1,Al Maharah
3.92,0.045,1164,2017-11-03,1,Al Maharah
3.92,0.045,1164,2017-10-30,1,Al Maharah
3.92,0.045,1164,2017-10-29,1,Al Maharah
3.92,0.045,1164,2017-10-21,1,Al Maharah
3.92,0.045,1164,2017-10-28,1,Al Maharah
3.92,0.045,1164,2017-10-22,1,Al Maharah
3.92,0.045,1164,2017-11-05,1,Al Maharah
3.92,0.045,1164,2017-11-04,1,Al Maharah
3.92,0.045,1164,2017-10-25,1,Al Maharah
3.92,0.045,1164,2017-11-06,1,Al Maharah
3.92,0.045,1164,2017-11-07,1,Al Maharah
3.92,0.045,1164,2017-11-08,1,Al Maharah
3.9,0.4,4063,2017-07-06,16,Lahj
3.9,0.4,4063,2017-07-05,16,Lahj
3.9,1.0,5972,2017-05-27,57,Amran
3.9,0.4,4103,2017-07-12,16,Lahj
3.9,0.4,4108,2017-07-13,16,Lahj
3.9,0.4,4097,2017-07-11,16,Lahj
3.9,0.4,4072,2017-07-07,16,Lahj
3.9,0.4,4090,2017-07-10,16,Lahj
3.9,0.3,26256,2017-06-25,159,Al Hudaydah
3.89,1.3,11911,2017-06-17,151,Ibb
3.85,0.3,25771,2017-06-24,157,Al Hudaydah
3.81,0.8,3648,2017-06-10,31,Aden
3.81,0.8,3648,2017-06-12,31,Aden
3.81,1.0,8082,2017-06-17,80,Dhamar
3.81,0.8,3649,2017-06-14,31,Aden
3.81,0.8,3648,2017-06-13,31,Aden
3.81,0.14,3473,2017-09-11,5,Sa'ada
3.793,0.045,1163,2017-10-14,1,Al Maharah
3.793,0.045,1163,2017-10-11,1,Al Maharah
3.793,0.045,1163,2017-10-17,1,Al Maharah
3.793,0.045,1163,2017-10-16,1,Al Maharah
3.793,0.045,1163,2017-10-09,1,Al Maharah
3.793,0.045,1163,2017-10-10,1,Al Maharah
3.79,0.045,1162,2017-09-20,1,Al Maharah
3.79,0.3,12544,2017-05-27,36,Amanat Al Asimah
3.79,0.045,1162,2017-09-19,1,Al Maharah
3.79,0.045,1162,2017-09-25,1,Al Maharah
3.79,0.045,1162,2017-09-21,1,Al Maharah
3.79,0.045,1162,2017-09-24,1,Al Maharah
3.79,0.045,1162,2017-09-22,1,Al Maharah
3.79,0.045,1162,2017-09-26,1,Al Maharah
3.79,0.045,1162,2017-09-27,1,Al Maharah
3.79,0.045,1162,2017-09-28,1,Al Maharah
3.79,0.045,1162,2017-09-30,1,Al Maharah
3.79,0.045,1162,2017-10-01,1,Al Maharah
3.79,0.045,1162,2017-10-02,1,Al Maharah
3.79,0.045,1162,2017-10-03,1,Al Maharah
3.79,0.045,1162,2017-10-04,1,Al Maharah
3.79,0.045,1162,2017-10-05,1,Al Maharah
3.79,0.045,1162,2017-10-08,1,Al Maharah
3.79,0.045,1162,2017-09-23,1,Al Maharah
3.7880000000000003,0.2,4915,2017-08-06,18,Al Jawf
3.7864999999999998,0.045,1161,2017-09-18,1,Al Maharah
3.78,0.045,1159,2017-09-14,1,Al Maharah
3.78,0.045,1159,2017-09-15,1,Al Maharah
3.78,0.045,1159,2017-09-16,1,Al Maharah
3.78,0.045,1159,2017-09-17,1,Al Maharah
3.77,0.045,1156,2017-09-13,1,Al Maharah
3.7635,0.045,1154,2017-09-12,1,Al Maharah
3.7605,0.045,1153,2017-09-11,1,Al Maharah
3.7539999999999996,0.045,1151,2017-09-10,1,Al Maharah
3.7439999999999998,0.045,1148,2017-09-09,1,Al Maharah
3.741,0.045,1147,2017-09-08,1,Al Maharah
3.741,0.045,1147,2017-09-07,1,Al Maharah
3.739,0.05,2689,2017-08-06,4,Marib
3.728,0.045,1143,2017-09-06,1,Al Maharah
3.72,0.5,2802,2017-06-04,14,Al Dhale'e
3.718,0.045,1140,2017-09-05,1,Al Maharah
3.71,0.7,11264,2017-06-14,79,Taizz
3.7085000000000004,0.045,1137,2017-09-04,1,Al Maharah
3.7,0.3,24876,2017-06-23,155,Al Hudaydah
3.6855,0.045,1130,2017-09-03,1,Al Maharah
3.675,0.15,3350,2017-09-10,5,Sa'ada
3.6725,0.045,1126,2017-09-02,1,Al Maharah
3.656,0.045,1121,2017-09-01,1,Al Maharah
3.6494999999999997,0.045,1119,2017-08-31,1,Al Maharah
3.628,0.15,3307,2017-09-09,5,Sa'ada
3.617,0.045,1109,2017-08-29,1,Al Maharah
3.617,0.045,1109,2017-08-30,1,Al Maharah
3.6005000000000003,0.045,1104,2017-08-28,1,Al Maharah
3.6,1.8,2281,2017-06-13,41,Raymah
3.6,0.4,3754,2017-07-04,16,Lahj
3.6,0.1,2598,2017-08-03,4,Marib
3.56,1.8,2257,2017-06-12,41,Raymah
3.5580000000000003,0.045,1091,2017-08-27,1,Al Maharah
3.553,0.15,3238,2017-09-08,5,Sa'ada
3.55,0.8,2171,2017-06-07,17,Abyan
3.53,0.7,10710,2017-06-13,77,Taizz
3.5255,0.045,1081,2017-08-26,1,Al Maharah
3.484,0.16,3176,2017-09-07,5,Sa'ada
3.45,0.2,4507,2017-08-03,17,Al Jawf
3.45,0.1,2498,2017-08-01,4,Marib
3.45,0.1,2485,2017-07-31,4,Marib
3.407,0.16,3105,2017-09-06,5,Sa'ada
3.4,0.25,22894,2017-06-21,125,Al Hudaydah
3.4,0.4,3608,2017-07-03,16,Lahj
3.4,0.4,3597,2017-07-02,16,Lahj
3.37,1.3,10323,2017-06-14,138,Ibb
3.35,0.1,2420,2017-07-30,4,Marib
3.33,0.16,3035,2017-09-05,5,Sa'ada
3.31,1.8,2099,2017-06-10,37,Raymah
3.3,0.2,4310,2017-08-01,17,Al Jawf
3.3,0.25,21938,2017-06-20,117,Al Hudaydah
3.3,0.1,2360,2017-07-29,4,Marib
3.29,0.3,2536,2017-05-27,8,Al Bayda
3.2825,0.045,1066,2017-08-24,1,Al Maharah
3.27,1.4,2486,2017-05-22,34,Al Mahwit
3.26,1.4,9996,2017-06-13,136,Ibb
3.2539999999999996,0.17,2966,2017-09-04,5,Sa'ada
3.2514999999999996,0.045,1056,2017-08-23,1,Al Maharah
3.25,0.1,2328,2017-07-28,4,Marib
3.25,0.2,4203,2017-07-31,16,Al Jawf
3.23,1.0,6847,2017-06-14,69,Dhamar
3.227,0.05,1048,2017-08-22,1,Al Maharah
3.22,1.0,7143,2017-05-30,70,Hajjah
3.2039999999999997,0.17,2920,2017-09-03,5,Sa'ada
3.2,0.4,3339,2017-07-01,14,Lahj
3.2,0.4,3320,2017-06-30,14,Lahj
3.2,0.8,9711,2017-06-12,73,Taizz
3.2,0.2,4120,2017-07-30,16,Al Jawf
3.2,0.1,2289,2017-07-26,4,Marib
3.2,0.1,2291,2017-07-27,4,Marib
3.1655,0.05,1028,2017-08-21,1,Al Maharah
3.15,0.25,21025,2017-06-19,112,Al Hudaydah
3.15,2.2,2567,2017-05-30,57,Ibb
3.1439999999999997,0.05,1021,2017-08-20,1,Al Maharah
3.1439999999999997,0.05,1021,2017-08-19,1,Al Maharah
3.141,0.17,2863,2017-09-02,5,Sa'ada
3.14,0.8,1920,2017-06-04,16,Abyan
3.1,1.4,9490,2017-06-12,134,Ibb
3.1,0.2,4042,2017-07-29,16,Al Jawf
3.1,0.1,2237,2017-07-25,4,Marib
3.1,0.8,2961,2017-06-07,23,Aden
3.09,1.0,6555,2017-06-13,67,Dhamar
3.09,0.8,2960,2017-06-04,23,Aden
3.074,0.18,2802,2017-09-01,5,Sa'ada
3.074,0.18,2802,2017-08-31,5,Sa'ada
3.0635000000000003,0.05,995,2017-08-18,1,Al Maharah
3.0635000000000003,0.05,995,2017-08-17,1,Al Maharah
3.05,1.0,3815,2017-05-22,39,Sana'a
3.05,0.2,3959,2017-07-28,16,Al Jawf
3.05,0.1,2182,2017-07-24,4,Marib
3.045,0.18,2775,2017-08-30,5,Sa'ada
3.02,0.7,9172,2017-06-10,68,Taizz
3.015,0.25,20182,2017-06-18,110,Al Hudaydah
3.002,0.05,975,2017-08-16,1,Al Maharah
2.9930000000000003,0.18,2728,2017-08-29,5,Sa'ada
2.98,1.0,6314,2017-06-12,61,Dhamar
2.9685,0.05,964,2017-08-15,1,Al Maharah
2.951,0.19,2690,2017-08-28,5,Sa'ada
2.95,0.2,3859,2017-07-27,16,Al Jawf
2.905,0.05,943,2017-08-13,1,Al Maharah
2.903,0.19,2646,2017-08-27,5,Sa'ada
2.9,0.4,3014,2017-06-28,13,Lahj
2.9,0.4,3026,2017-06-29,13,Lahj
2.9,0.2,3778,2017-07-26,15,Al Jawf
2.865,0.3,19181,2017-06-17,106,Al Hudaydah
2.85,0.19,2598,2017-08-26,5,Sa'ada
2.85,0.1,2065,2017-07-23,4,Marib
2.85,0.2,3703,2017-07-25,13,Al Jawf
2.84,1.0,6031,2017-06-10,60,Dhamar
2.8169999999999997,0.2,2508,2017-08-24,5,Sa'ada
2.81,1.5,8623,2017-06-10,129,Ibb
2.8,0.2,3635,2017-07-24,13,Al Jawf
2.79,0.4,9216,2017-05-22,33,Amanat Al Asimah
2.764,0.2,2461,2017-08-23,5,Sa'ada
2.7,0.2,3532,2017-07-23,13,Al Jawf
2.7,0.1,1939,2017-07-21,4,Marib
2.7,0.1,1939,2017-07-22,4,Marib
2.7,0.5,2794,2017-06-27,13,Lahj
2.69,1.0,5980,2017-05-27,62,Hajjah
2.65,0.21,2359,2017-08-21,5,Sa'ada
2.65,0.21,2359,2017-08-22,5,Sa'ada
2.65,0.1,1916,2017-07-18,4,Marib
2.65,0.1,1916,2017-07-19,4,Marib
2.65,0.1,1916,2017-07-20,4,Marib
2.65,0.2,3427,2017-07-22,13,Al Jawf
2.6,1.0,1587,2017-05-30,16,Abyan
2.6,0.5,2779,2017-06-26,13,Lahj
2.6,0.1,1868,2017-07-17,4,Marib
2.5980000000000003,0.22,2313,2017-08-20,5,Sa'ada
2.55,0.5,1919,2017-05-27,9,Al Dhale'e
2.55,0.2,3330,2017-07-21,13,Al Jawf
2.5435,0.05,826,2017-08-06,1,Al Maharah
2.5,0.2,3235,2017-07-20,13,Al Jawf
2.5,0.1,1783,2017-07-16,4,Marib
2.4819999999999998,0.23,2210,2017-08-18,5,Sa'ada
2.4819999999999998,0.23,2210,2017-08-19,5,Sa'ada
2.46,0.3,16467,2017-06-14,95,Al Hudaydah
2.45,1.2,3743,2017-05-22,45,Amran
2.45,0.2,3150,2017-07-19,13,Al Jawf
2.431,0.23,2164,2017-08-17,5,Sa'ada
2.41,1.6,1525,2017-06-07,25,Raymah
2.4,0.5,2503,2017-06-25,12,Lahj
2.4,0.5,2496,2017-06-24,12,Lahj
2.38,0.8,7227,2017-06-07,55,Taizz
2.371,0.24,2111,2017-08-16,5,Sa'ada
2.35,0.1,1687,2017-07-15,4,Marib
2.35,0.2,3040,2017-07-18,13,Al Jawf
2.34,0.3,15642,2017-06-13,94,Al Hudaydah
2.315,0.0,1399,2018-01-21,3,Shabwah
2.315,0.21,1399,2018-01-14,3,Shabwah
2.315,0.21,1399,2017-12-31,3,Shabwah
2.315,0.21,1399,2018-02-18,3,Shabwah
2.315,0.21,1399,2018-02-04,3,Shabwah
2.315,0.21,1399,2018-02-11,3,Shabwah
2.315,0.21,1399,2018-01-28,3,Shabwah
2.315,0.21,1399,2018-01-07,3,Shabwah
2.312,0.21,1397,2017-12-17,3,Shabwah
2.31,0.21,1396,2017-11-26,3,Shabwah
2.3040000000000003,0.22,1392,2017-11-19,3,Shabwah
2.3,0.1,1643,2017-07-14,4,Marib
2.3,0.1,1642,2017-07-13,4,Marib
2.3,0.05,755,2017-08-03,1,Al Maharah
2.3,0.2,2959,2017-07-17,13,Al Jawf
2.3,0.22,1390,2017-11-07,3,Shabwah
2.3,0.22,1390,2017-11-08,3,Shabwah
2.3,0.22,1390,2017-11-06,3,Shabwah
2.299,0.22,1389,2017-11-05,3,Shabwah
2.299,0.22,1389,2017-11-04,3,Shabwah
2.299,0.22,1389,2017-11-03,3,Shabwah
2.29,0.22,1384,2017-10-28,3,Shabwah
2.29,0.22,1384,2017-10-25,3,Shabwah
2.29,0.22,1384,2017-10-29,3,Shabwah
2.29,0.22,1384,2017-10-30,3,Shabwah
2.286,0.22,1381,2017-10-22,3,Shabwah
2.286,0.22,1381,2017-10-21,3,Shabwah
2.28,1.1,4845,2017-06-07,55,Dhamar
2.273,0.25,2024,2017-08-15,5,Sa'ada
2.25,0.05,731,2017-08-01,1,Al Maharah
2.25,0.05,731,2017-07-31,1,Al Maharah
2.23,1.1,1365,2017-05-27,15,Abyan
2.2,0.25,2869,2017-07-16,13,Al Jawf
2.2,0.3,14729,2017-06-12,87,Al Hudaydah
2.2,0.05,713,2017-07-30,1,Al Maharah
2.18,0.3,1939,2017-08-13,5,Sa'ada
2.157,0.22,1372,2017-10-17,3,Shabwah
2.154,0.22,1370,2017-10-14,3,Shabwah
2.154,0.22,1370,2017-10-16,3,Shabwah
2.15,0.25,2772,2017-07-15,13,Al Jawf
2.15,0.05,703,2017-07-29,1,Al Maharah
2.113,0.22,1344,2017-10-11,3,Shabwah
2.11,0.3,14107,2017-06-10,87,Al Hudaydah
2.108,0.22,1341,2017-10-10,3,Shabwah
2.1,0.15,1521,2017-07-11,4,Marib
2.1,0.6,2170,2017-06-23,12,Lahj
2.1,0.05,687,2017-07-28,1,Al Maharah
2.1,0.9,4664,2017-05-22,42,Hajjah
2.1,0.15,1521,2017-07-12,4,Marib
2.1,0.05,674,2017-07-27,1,Al Maharah
2.096,0.23,1333,2017-10-09,3,Shabwah
2.088,0.23,1328,2017-10-08,3,Shabwah
2.085,0.23,1326,2017-10-05,3,Shabwah
2.082,0.23,1324,2017-10-04,3,Shabwah
2.082,0.23,1324,2017-10-03,3,Shabwah
2.05,0.1,662,2017-07-26,1,Al Maharah
2.05,0.25,2680,2017-07-14,13,Al Jawf
2.041,0.23,1298,2017-10-02,3,Shabwah
2.041,0.23,1298,2017-10-01,3,Shabwah
2.033,0.23,1293,2017-09-30,3,Shabwah
2.0,0.15,1454,2017-07-10,4,Marib
2.0,0.25,2573,2017-07-13,13,Al Jawf
2.0,0.1,645,2017-07-25,1,Al Maharah
2.0,0.6,2138,2017-06-20,12,Lahj
2.0,0.6,2147,2017-06-21,12,Lahj
1.97,1.8,6041,2017-06-07,111,Ibb
1.959,0.24,1246,2017-09-28,3,Shabwah
1.9580000000000002,0.24,1245,2017-09-27,3,Shabwah
1.9580000000000002,0.24,1245,2017-09-26,3,Shabwah
1.954,0.24,1243,2017-09-25,3,Shabwah
1.953,0.24,1242,2017-09-23,3,Shabwah
1.953,0.24,1242,2017-09-24,3,Shabwah
1.95,0.25,2546,2017-07-12,13,Al Jawf
1.95,0.24,1240,2017-09-22,3,Shabwah
1.95,0.4,1498,2017-05-22,6,Al Bayda
1.91,1.3,4060,2017-06-04,52,Dhamar
1.9040000000000001,0.25,1211,2017-09-21,3,Shabwah
1.902,0.25,1210,2017-09-19,3,Shabwah
1.902,0.25,1210,2017-09-20,3,Shabwah
1.9,0.1,620,2017-07-24,1,Al Maharah
1.9,0.25,2473,2017-07-11,13,Al Jawf
1.9,0.1,620,2017-07-23,1,Al Maharah
1.899,0.25,1208,2017-09-18,3,Shabwah
1.8840000000000001,0.25,1198,2017-09-16,3,Shabwah
1.8840000000000001,0.25,1198,2017-09-17,3,Shabwah
1.8630000000000002,0.25,1185,2017-09-15,3,Shabwah
1.86,0.6,1401,2017-05-22,8,Al Dhale'e
1.85,0.15,1335,2017-07-07,4,Marib
1.85,0.1,606,2017-07-22,1,Al Maharah
1.85,0.25,2375,2017-07-10,13,Al Jawf
1.85,0.9,5608,2017-06-04,48,Taizz
1.83,0.26,1164,2017-09-14,3,Shabwah
1.83,0.26,1164,2017-09-13,3,Shabwah
1.81,0.4,1900,2017-06-18,8,Lahj
1.808,0.26,1150,2017-09-12,3,Shabwah
1.8,0.1,586,2017-07-21,1,Al Maharah
1.8,0.4,1925,2017-06-19,8,Lahj
1.8,0.15,1279,2017-07-06,4,Marib
1.8,1.3,1141,2017-06-04,15,Raymah
1.75,0.9,1068,2017-05-22,10,Abyan
1.75,0.1,573,2017-07-20,1,Al Maharah
1.7469999999999999,0.27,1111,2017-09-11,3,Shabwah
1.714,0.3,1526,2017-08-06,5,Sa'ada
1.704,0.28,1084,2017-09-10,3,Shabwah
1.7,0.15,1221,2017-07-05,4,Marib
1.7,0.3,2208,2017-07-06,13,Al Jawf
1.7,0.1,550,2017-07-19,1,Al Maharah
1.7,0.3,2209,2017-07-07,13,Al Jawf
1.665,0.35,11128,2017-06-07,74,Al Hudaydah
1.65,0.1,529,2017-07-18,1,Al Maharah
1.65,0.3,2158,2017-07-05,13,Al Jawf
1.6119999999999999,0.29,1025,2017-09-07,3,Shabwah
1.6119999999999999,0.29,1025,2017-09-08,3,Shabwah
1.6119999999999999,0.29,1025,2017-09-09,3,Shabwah
1.6,0.25,2073,2017-07-04,11,Al Jawf
1.55,0.25,2008,2017-07-03,11,Al Jawf
1.55,0.1,511,2017-07-17,1,Al Maharah
1.55,0.1,499,2017-07-16,1,Al Maharah
1.55,0.2,1129,2017-07-04,4,Marib
1.5130000000000001,0.31,962,2017-09-06,3,Shabwah
1.51,0.5,1586,2017-06-17,8,Lahj
1.5,0.1,484,2017-07-15,1,Al Maharah
1.5,0.3,1933,2017-07-02,11,Al Jawf
1.5,0.4,1354,2017-08-03,5,Sa'ada
1.5,0.2,1075,2017-07-03,4,Marib
1.45,0.25,1865,2017-07-01,10,Al Jawf
1.45,1.2,4246,2017-05-30,50,Al Mahwit
1.45,0.2,1048,2017-07-02,4,Marib
1.43,0.4,3136,2017-05-30,11,Al Bayda
1.42,1.0,902,2017-05-30,9,Raymah
1.4,0.2,993,2017-07-01,4,Marib
1.4,0.5,1476,2017-06-14,8,Lahj
1.4,0.1,462,2017-07-14,1,Al Maharah
1.4,0.4,1230,2017-08-01,5,Sa'ada
1.395,0.3,9330,2017-06-04,59,Al Hudaydah
1.39,2.0,4274,2017-06-04,85,Ibb
1.35,0.1,445,2017-07-13,1,Al Maharah
1.35,0.2,958,2017-06-30,4,Marib
1.35,0.3,1776,2017-06-30,10,Al Jawf
1.35,0.6,20703,2017-06-22,131,Amran
1.3,0.1,427,2017-07-12,1,Al Maharah
1.3,0.4,1176,2017-07-31,5,Sa'ada
1.3,0.4,1142,2017-07-30,5,Sa'ada
1.3,0.4,1120,2017-07-29,5,Sa'ada
1.29,0.6,16155,2017-06-22,92,Sana'a
1.286,0.37,818,2017-09-05,3,Shabwah
1.28,0.8,9744,2017-06-22,77,Al Mahwit
1.25,0.2,906,2017-06-29,4,Marib
1.25,0.15,400,2017-07-10,1,Al Maharah
1.25,0.1,411,2017-07-11,1,Al Maharah
1.22,1.4,1171,2017-05-30,16,Aden
1.2,0.5,1039,2017-07-27,5,Sa'ada
1.2,0.3,1577,2017-06-28,10,Al Jawf
1.2,0.3,1580,2017-06-29,10,Al Jawf
1.2,0.5,1072,2017-07-28,5,Sa'ada
1.2,1.1,761,2017-05-27,8,Raymah
1.18,0.6,1239,2017-06-12,8,Lahj
1.18,0.6,1241,2017-06-13,8,Lahj
1.18,1.6,2507,2017-05-27,41,Dhamar
1.168,0.13,743,2017-09-04,1,Shabwah
1.168,0.13,743,2017-09-02,1,Shabwah
1.168,0.13,743,2017-09-03,1,Shabwah
1.143,0.14,727,2017-09-01,1,Shabwah
1.143,0.14,727,2017-08-31,1,Shabwah
1.12,0.9,3394,2017-05-27,30,Taizz
1.112,0.14,707,2017-08-30,1,Shabwah
1.112,0.14,707,2017-08-29,1,Shabwah
1.1079999999999999,0.14,705,2017-08-28,1,Shabwah
1.1,0.5,983,2017-07-25,5,Sa'ada
1.1,0.5,1016,2017-07-26,5,Sa'ada
1.1,0.5,938,2017-07-23,5,Sa'ada
1.1,0.15,355,2017-07-07,1,Al Maharah
1.1,0.25,805,2017-06-28,4,Marib
1.1,0.35,1440,2017-06-27,10,Al Jawf
1.1,0.25,805,2017-06-27,4,Marib
1.1,0.5,938,2017-07-24,5,Sa'ada
1.0659999999999998,0.15,678,2017-08-27,1,Shabwah
1.05,0.15,338,2017-07-06,1,Al Maharah
1.05,0.35,1388,2017-06-26,10,Al Jawf
1.03,0.15,655,2017-08-26,1,Shabwah
1.025,0.3,6865,2017-05-30,41,Al Hudaydah
1.01,0.5,7593,2017-06-22,39,Al Dhale'e
1.0,0.2,890,2017-07-21,2,Sa'ada
1.0,0.15,332,2017-07-05,1,Al Maharah
1.0,0.2,862,2017-07-20,2,Sa'ada
1.0,0.15,647,2017-08-23,1,Shabwah
1.0,0.5,917,2017-07-22,5,Sa'ada
1.0,0.4,1302,2017-06-25,10,Al Jawf
1.0,0.15,319,2017-07-04,1,Al Maharah
1.0,0.15,647,2017-08-24,1,Shabwah
1.0,0.25,728,2017-06-26,4,Marib
1.0,0.15,647,2017-08-22,1,Shabwah
0.9990000000000001,0.15,646,2017-08-21,1,Shabwah
0.99,0.8,1042,2017-06-10,8,Lahj
0.9540000000000001,0.16,617,2017-08-20,1,Shabwah
0.953,0.16,616,2017-08-19,1,Shabwah
0.95,0.15,306,2017-07-03,1,Al Maharah
0.95,0.3,696,2017-06-25,4,Marib
0.95,0.3,683,2017-06-24,4,Marib
0.9490000000000001,0.16,614,2017-08-18,1,Shabwah
0.93,0.2,30882,2017-06-22,53,Amanat Al Asimah
0.91,0.9,20206,2017-06-22,188,Hajjah
0.903,0.17,584,2017-08-17,1,Shabwah
0.903,0.17,584,2017-08-16,1,Shabwah
0.902,0.17,583,2017-08-15,1,Shabwah
0.9,0.1,784,2017-07-18,1,Sa'ada
0.9,0.1,822,2017-07-19,1,Sa'ada
0.9,0.4,1190,2017-06-24,10,Al Jawf
0.9,0.15,293,2017-07-02,1,Al Maharah
0.87,0.7,549,2017-05-22,4,Raymah
0.87,0.3,6667,2017-06-22,18,Al Bayda
0.85,0.3,629,2017-06-23,4,Marib
0.85,0.2,268,2017-06-30,1,Al Maharah
0.85,0.2,284,2017-07-01,1,Al Maharah
0.84,0.5,2371,2017-05-30,11,Al Dhale'e
0.83,1.5,793,2017-05-27,12,Aden
0.8,0.1,696,2017-07-16,1,Sa'ada
0.8,0.1,751,2017-07-17,1,Sa'ada
0.8,0.1,679,2017-07-15,1,Sa'ada
0.8,0.2,519,2017-08-13,1,Shabwah
0.8,0.4,1070,2017-06-23,9,Al Jawf
0.767,0.2,496,2017-08-06,1,Shabwah
0.76,2.0,1617,2017-05-22,33,Dhamar
0.7585,0.175,590,2018-01-14,2,Hadramaut
0.7585,0.175,590,2018-01-07,2,Hadramaut
0.7565,0.175,590,2018-01-21,2,Hadramaut
0.7539999999999999,0.175,588,2017-12-17,2,Hadramaut
0.7539999999999999,0.175,588,2017-12-31,2,Hadramaut
0.7515,0.175,587,2017-11-19,2,Hadramaut
0.7515,0.175,587,2017-11-26,2,Hadramaut
0.75,0.2,243,2017-06-28,1,Al Maharah
0.75,0.2,243,2017-06-29,1,Al Maharah
0.7494999999999999,0.175,586,2017-11-08,2,Hadramaut
0.7494999999999999,0.175,586,2017-11-07,2,Hadramaut
0.7494999999999999,0.175,586,2017-11-06,2,Hadramaut
0.7494999999999999,0.175,586,2017-11-05,2,Hadramaut
0.7494999999999999,0.175,586,2017-11-04,2,Hadramaut
0.7494999999999999,0.175,586,2017-11-03,2,Hadramaut
0.7494999999999999,0.175,586,2017-10-30,2,Hadramaut
0.7494999999999999,0.175,586,2017-10-29,2,Hadramaut
0.7494999999999999,0.175,586,2017-10-28,2,Hadramaut
0.7469999999999999,0.175,585,2017-10-25,2,Hadramaut
0.739,0.175,580,2017-10-22,2,Hadramaut
0.739,0.175,580,2017-10-21,2,Hadramaut
0.7374999999999999,0.175,590,2018-02-04,2,Hadramaut
0.7374999999999999,0.175,590,2018-02-11,2,Hadramaut
0.7374999999999999,0.175,590,2018-01-28,2,Hadramaut
0.71,2.6,2177,2017-05-27,57,Ibb
